Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2019-11-07,63.0,-0.4457099437713623,0.0,0.0,0.12277777777777779,0.2177446186542511,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-08,39.0,-0.2709754824638367,0.0,0.0,0.1018445696558555,0.27869266271591187,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-09,382.0,-0.18604786396026612,0.0,0.0,0.18761929247223366,0.27869266271591187,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-10,14.0,-0.15426697731018066,0.0,0.0,0.07167271191409105,0.27869266271591187,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-11,75.0,0.23525279760360718,0.0,0.0,0.1089795918367347,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-12,85.0,0.0,0.0,0.0,0.12658730158730158,-0.3745182454586029,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-13,141.0,0.10240237712860108,0.0,0.0,0.13690476190476192,-0.21119390428066254,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-14,100.0,0.0,0.0,0.0,0.14144340724985888,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-15,95.0,-0.3782728910446167,0.0,0.0,0.15701844354475933,0.703570028146108,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-16,26.0,-0.014071857929229737,0.0,0.0,0.10613421666053244,0.703570028146108,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-17,25.0,0.0,0.0,0.0,0.10905180840664712,0.703570028146108,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-18,72.0,0.0,0.007407407407407407,0.0,0.1372997372997373,0.03009650707244873,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
