Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2021-05-10,7.0,0.0,0.04971207911920429,0.0,0.0005911330049261084,-0.19206180572509765,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-11,8.0,-0.1785890817642212,0.06051346801346802,0.0,0.0,-0.4659939408302307,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-12,6.0,-0.1740848422050476,0.04737920318882967,0.0004171011470281543,0.0,-0.09786652773618698,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-13,8.0,-0.3309981107711792,0.09095238095238095,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-14,6.0,0.10681840181350707,0.051000055388636736,0.0,0.010256410256410256,0.49606122573216754,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-15,1.0,0.0,0.037037037037037035,0.0,0.0,0.49606122573216754,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-16,0.0,0.0,0.037037037037037035,0.0,0.0,0.49606122573216754,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-17,15.0,0.0,0.08858722976370034,0.0,0.0,-0.1241235613822937,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-18,16.0,-0.19455444812774658,0.12333285156814569,0.0,0.0,-0.14650079607963562,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-19,15.0,0.0,0.11754689754689754,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-20,6.0,-0.17681089639663697,0.058338424308751725,0.0017735334242837656,0.0,-0.45583435893058777,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-21,14.0,-0.4520868182182312,0.18743589743589745,0.0,0.0,-0.3511989414691925,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-22,10.0,-0.6337167263031006,0.18743589743589745,0.0,0.0,-0.3511989414691925,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-23,11.0,-0.45436757802963257,0.182991452991453,0.0,0.0,-0.3511989414691925,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-24,15.0,-0.28327064514160155,0.1898989898989899,0.0,0.025,0.18868465721607208,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-25,7.0,-0.17773663997650146,0.10247474747474747,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-26,11.0,-0.003679215908050537,0.13497742593852433,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-27,11.0,0.0,0.07289335664335664,0.0,0.00625,0.4529306054115295,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-28,7.0,-0.05234442949295044,0.08787464194180612,0.0,0.0,-0.146919975678126,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-29,4.0,0.3247520178556442,0.04946498790078645,0.0,0.0,-0.146919975678126,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-30,1.0,0.7285192608833313,0.08333333333333333,0.0,0.0,-0.146919975678126,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-31,1.0,0.7285192608833313,0.08333333333333333,0.0,0.0,-0.146919975678126,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-01,5.0,-0.15393513441085815,0.05041776323734717,0.0125,0.00392156862745098,0.13781786958376566,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-02,6.0,0.1785309910774231,0.03629094385162522,0.0,0.012412617220801364,0.07476049661636353,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-03,11.0,-0.10055135488510132,0.0961494742824666,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-04,10.0,-0.18894561529159545,0.1481325863678805,0.0,0.0,0.0914941926797231,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-05,10.0,-0.1917452335357666,0.10714932126696833,0.0,0.011764705882352941,0.0914941926797231,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-06,9.0,-0.510468852519989,0.15660173160173158,0.0,0.0,0.0914941926797231,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-07,62.0,0.003321516513824463,0.17489933129532684,0.0,0.0,-0.3956670065720876,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-08,22.0,0.0,0.11341655420602789,0.0,0.0,0.2209002673625946,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-09,15.0,-0.17464381456375122,0.11072517896047307,0.0,0.0,0.22632714112599692,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-10,15.0,-0.17642031908035277,0.08532390103121809,0.0,0.0,0.30151206254959106,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-11,30.0,-0.5145933985710144,0.11435672596797916,0.0,0.0,0.5246900320053101,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-12,18.0,-0.2784720778465271,0.09824175824175824,0.0,0.0,0.5246900320053101,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-13,14.0,-0.5096872687339783,0.07116447278211983,0.0,0.0,0.5246900320053101,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-14,15.0,0.17437615394592285,0.07761630127568558,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-15,14.0,-0.16044646501541138,0.12630718954248366,0.0,0.0,-0.3150824507077535,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-16,11.0,-0.18746550083160402,0.12661420421011213,0.0,0.0,-0.35851870973904926,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-17,13.0,-0.15902339220046996,0.058392743934971604,0.0,0.006666666666666666,-0.3151927590370178,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-18,7.0,0.0,0.058634519331242564,0.0,0.007692307692307693,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-19,3.0,-0.29959829648335773,0.057344877344877344,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-20,4.0,-0.4725048542022705,0.07559043103512442,0.0,0.0,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-21,10.0,0.0,0.1002905906354182,0.0,0.0034482758620689655,0.19410292307535806,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-22,9.0,-0.3504778504371643,0.07225373193115128,0.0,0.0059966914805624485,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
