DATE,open NVIDIA,high NVIDIA,low NVIDIA,close NVIDIA,volume NVIDIA,open GOOGLE,high GOOGLE,low GOOGLE,close GOOGLE,volume GOOGLE,date APPLE,open APPLE,high APPLE,low APPLE,close APPLE,volume APPLE
2018-02-12,"$5,82","$5,82","$5,56","$5,64","$27.029.957,00","$52,47","$52,91","$51,92","$52,37","$2.792.748,00",2018-02-12,"$37,31","$38,58","$37,07","$38,30","$57.261.460,00"
2018-02-13,"$5,60","$5,80","$5,57","$5,75","$15.466.970,00","$52,14","$52,70","$51,99","$52,35","$1.568.441,00",2018-02-13,"$38,12","$38,78","$38,05","$38,68","$30.645.050,00"
2018-02-14,"$5,71","$6,00","$5,70","$5,97","$18.420.774,00","$52,35","$53,41","$52,13","$53,27","$2.051.055,00",2018-02-14,"$38,38","$39,43","$38,34","$39,39","$38.267.160,00"
2018-02-15,"$6,05","$6,14","$5,97","$6,10","$17.281.137,00","$53,80","$54,33","$53,00","$54,19","$1.856.955,00",2018-02-15,"$39,96","$40,74","$39,78","$40,72","$48.155.064,00"
2018-02-16,"$6,07","$6,18","$6,02","$6,03","$15.766.745,00","$54,29","$55,04","$54,20","$54,40","$1.983.723,00",2018-02-16,"$40,57","$41,15","$40,43","$40,59","$37.825.694,00"
2018-02-20,"$6,05","$6,23","$6,05","$6,16","$16.968.064,00","$54,26","$55,43","$54,13","$54,80","$1.676.095,00",2018-02-20,"$40,50","$41,02","$40,35","$40,45","$31.945.492,00"
2018-02-21,"$6,22","$6,23","$5,97","$5,97","$22.062.939,00","$55,08","$56,42","$55,00","$55,31","$2.060.110,00",2018-02-21,"$40,68","$40,98","$40,25","$40,27","$35.279.423,00"
2018-02-22,"$6,01","$6,08","$5,93","$5,99","$13.221.097,00","$55,58","$55,89","$54,88","$55,11","$1.390.943,00",2018-02-22,"$40,44","$40,94","$40,42","$40,60","$29.178.811,00"
2018-02-23,"$6,05","$6,08","$6,00","$6,08","$10.275.193,00","$55,55","$56,06","$55,04","$56,02","$1.255.975,00",2018-02-23,"$40,88","$41,34","$40,85","$41,31","$31.834.288,00"
2018-02-26,"$6,13","$6,14","$6,04","$6,10","$11.611.600,00","$56,21","$56,82","$56,08","$56,79","$1.535.032,00",2018-02-26,"$41,51","$42,22","$41,48","$42,13","$35.929.657,00"
2018-02-27,"$6,07","$6,16","$6,06","$6,09","$11.268.182,00","$56,79","$56,82","$55,46","$55,49","$2.133.446,00",2018-02-27,"$42,16","$42,48","$41,93","$41,99","$36.650.766,00"
2018-02-28,"$6,10","$6,14","$5,98","$5,99","$12.942.778,00","$55,72","$56,00","$54,77","$54,82","$2.447.736,00",2018-02-28,"$42,19","$42,51","$41,91","$41,92","$35.571.767,00"
2018-03-01,"$5,99","$6,04","$5,64","$5,75","$25.733.994,00","$55,10","$55,18","$53,00","$53,20","$2.747.906,00",2018-03-01,"$42,02","$42,32","$40,64","$41,19","$45.947.055,00"
2018-03-02,"$5,64","$5,86","$5,49","$5,85","$22.599.744,00","$52,54","$53,97","$52,15","$53,84","$2.490.965,00",2018-03-02,"$40,67","$41,50","$40,59","$41,48","$36.204.416,00"
2018-03-05,"$5,80","$5,87","$5,68","$5,83","$15.359.112,00","$53,54","$54,68","$53,25","$54,36","$1.422.559,00",2018-03-05,"$41,24","$41,84","$41,08","$41,62","$26.739.849,00"
2018-03-06,"$5,92","$6,01","$5,87","$5,99","$15.755.620,00","$54,73","$54,90","$54,35","$54,67","$1.161.061,00",2018-03-06,"$41,88","$41,96","$41,46","$41,58","$22.396.818,00"
2018-03-07,"$5,89","$6,04","$5,89","$5,98","$14.380.026,00","$54,27","$55,43","$54,12","$55,37","$1.526.898,00",2018-03-07,"$41,18","$41,39","$41,02","$41,20","$29.848.783,00"
2018-03-08,"$6,01","$6,01","$5,92","$5,97","$10.191.358,00","$55,48","$56,18","$55,48","$56,08","$1.681.535,00",2018-03-08,"$41,30","$41,69","$41,21","$41,65","$22.383.287,00"
2018-03-09,"$6,01","$6,08","$6,00","$6,07","$12.507.611,00","$56,58","$57,65","$56,33","$57,64","$2.118.475,00",2018-03-09,"$41,89","$42,37","$41,75","$42,36","$30.302.300,00"
2018-03-12,"$6,11","$6,26","$6,10","$6,18","$14.970.283,00","$57,85","$58,50","$57,56","$57,90","$2.200.130,00",2018-03-12,"$42,44","$42,93","$42,42","$42,77","$30.322.953,00"
2018-03-13,"$6,22","$6,30","$6,09","$6,13","$15.334.057,00","$58,19","$58,50","$56,34","$56,61","$2.142.224,00",2018-03-13,"$42,98","$43,19","$42,19","$42,36","$29.839.403,00"
2018-03-14,"$6,17","$6,20","$6,09","$6,15","$12.506.688,00","$56,90","$57,59","$56,73","$57,05","$2.079.141,00",2018-03-14,"$42,44","$42,49","$41,85","$42,00","$27.650.339,00"
2018-03-15,"$6,17","$6,25","$6,13","$6,17","$9.945.023,00","$57,08","$57,73","$56,39","$57,14","$1.657.660,00",2018-03-15,"$42,01","$42,42","$41,91","$42,05","$21.413.265,00"
2018-03-16,"$6,19","$6,22","$6,15","$6,20","$9.883.250,00","$57,37","$57,44","$56,18","$56,33","$2.912.672,00",2018-03-16,"$42,05","$42,16","$41,81","$41,90","$37.099.474,00"
2018-03-19,"$6,14","$6,17","$5,86","$5,96","$17.659.825,00","$55,51","$55,59","$54,07","$54,63","$3.160.992,00",2018-03-19,"$41,74","$41,77","$40,88","$41,26","$31.490.134,00"
2018-03-20,"$5,97","$6,21","$5,97","$6,18","$13.724.057,00","$54,54","$54,90","$53,75","$54,41","$2.711.158,00",2018-03-20,"$41,25","$41,61","$41,18","$41,25","$18.499.903,00"
2018-03-21,"$6,17","$6,23","$6,12","$6,15","$10.853.912,00","$54,25","$55,06","$53,99","$54,33","$2.229.487,00",2018-03-21,"$41,20","$41,21","$40,31","$40,31","$34.887.122,00"
2018-03-22,"$6,09","$6,13","$5,95","$5,98","$13.637.591,00","$53,63","$53,82","$52,12","$52,30","$3.441.869,00",2018-03-22,"$40,01","$40,64","$39,68","$39,74","$39.063.521,00"
2018-03-23,"$6,00","$6,00","$5,75","$5,76","$18.200.217,00","$52,21","$52,97","$50,89","$50,98","$2.476.887,00",2018-03-23,"$39,63","$39,99","$38,82","$38,82","$38.628.563,00"
2018-03-26,"$5,89","$6,05","$5,84","$6,05","$15.127.582,00","$52,17","$52,60","$50,18","$52,34","$3.276.553,00",2018-03-26,"$39,56","$40,74","$39,18","$40,67","$35.345.006,00"
2018-03-27,"$6,13","$6,19","$5,44","$5,58","$34.860.762,00","$52,83","$52,86","$49,54","$50,00","$3.019.978,00",2018-03-27,"$40,88","$41,23","$39,29","$39,62","$38.528.601,00"
2018-03-28,"$5,55","$5,68","$5,37","$5,48","$23.403.428,00","$49,75","$50,90","$48,86","$49,91","$3.858.329,00",2018-03-28,"$39,37","$40,02","$38,88","$39,19","$39.230.863,00"
2018-03-29,"$5,54","$5,83","$5,46","$5,73","$22.678.804,00","$50,21","$52,04","$49,86","$51,50","$3.443.129,00",2018-03-29,"$39,50","$40,43","$39,28","$39,49","$36.152.172,00"
2018-04-02,"$5,66","$5,81","$5,38","$5,47","$22.813.923,00","$51,03","$51,62","$49,37","$50,28","$3.231.103,00",2018-04-02,"$39,22","$39,76","$38,71","$39,23","$35.387.877,00"
2018-04-03,"$5,64","$5,70","$5,48","$5,58","$16.513.238,00","$50,46","$50,90","$49,52","$50,59","$2.548.568,00",2018-04-03,"$39,46","$39,72","$38,81","$39,63","$28.506.668,00"
2018-04-04,"$5,32","$5,61","$5,29","$5,60","$19.525.101,00","$49,57","$51,28","$49,48","$51,13","$2.518.824,00",2018-04-04,"$38,81","$40,49","$38,78","$40,39","$32.580.995,00"
2018-04-05,"$5,66","$5,67","$5,41","$5,48","$17.349.785,00","$51,96","$51,98","$50,85","$51,28","$1.779.487,00",2018-04-05,"$40,62","$41,01","$40,50","$40,67","$25.357.545,00"
2018-04-06,"$5,37","$5,48","$5,27","$5,30","$16.403.442,00","$50,80","$51,45","$49,97","$50,15","$1.992.937,00",2018-04-06,"$40,24","$40,60","$39,59","$39,63","$32.957.455,00"
2018-04-09,"$5,36","$5,49","$5,31","$5,33","$12.359.070,00","$50,65","$51,87","$50,61","$50,66","$1.649.633,00",2018-04-09,"$39,99","$40,74","$39,98","$40,03","$27.320.152,00"
2018-04-10,"$5,56","$5,67","$5,50","$5,64","$18.921.340,00","$51,16","$51,70","$50,42","$51,47","$1.824.097,00",2018-04-10,"$40,72","$40,96","$40,37","$40,78","$26.746.685,00"
2018-04-11,"$5,62","$5,67","$5,56","$5,60","$11.387.053,00","$51,25","$51,44","$50,61","$50,90","$1.691.349,00",2018-04-11,"$40,54","$40,94","$40,41","$40,59","$21.119.318,00"
2018-04-12,"$5,69","$5,82","$5,65","$5,80","$14.694.535,00","$51,22","$51,87","$50,95","$51,51","$1.633.526,00",2018-04-12,"$40,82","$41,19","$40,73","$40,99","$21.550.222,00"
2018-04-13,"$5,87","$5,88","$5,68","$5,73","$12.445.948,00","$51,99","$52,29","$51,15","$51,45","$1.261.759,00",2018-04-13,"$41,14","$41,39","$40,92","$41,13","$23.654.486,00"
2018-04-16,"$5,73","$5,76","$5,63","$5,73","$8.679.082,00","$51,92","$52,21","$51,34","$51,95","$1.478.623,00",2018-04-16,"$41,20","$41,47","$41,15","$41,38","$20.316.048,00"
2018-04-17,"$5,78","$5,90","$5,72","$5,88","$11.065.040,00","$52,70","$53,88","$52,49","$53,60","$2.710.501,00",2018-04-17,"$41,54","$42,12","$41,52","$41,95","$25.048.960,00"
2018-04-18,"$5,83","$5,92","$5,76","$5,85","$9.682.976,00","$53,58","$53,73","$53,16","$53,40","$1.545.638,00",2018-04-18,"$41,85","$42,09","$41,63","$41,86","$19.540.320,00"
2018-04-19,"$5,73","$5,77","$5,61","$5,67","$11.677.933,00","$53,08","$54,50","$53,08","$54,10","$1.980.588,00",2018-04-19,"$40,90","$41,28","$40,64","$40,67","$32.772.405,00"
2018-04-20,"$5,66","$5,74","$5,63","$5,66","$9.555.085,00","$53,84","$54,36","$53,24","$53,50","$2.107.158,00",2018-04-20,"$40,15","$40,30","$38,94","$39,01","$61.659.800,00"
2018-04-23,"$5,68","$5,73","$5,51","$5,54","$10.577.157,00","$53,78","$54,03","$52,97","$53,32","$3.455.660,00",2018-04-23,"$39,27","$39,29","$38,62","$38,89","$34.379.286,00"
2018-04-24,"$5,56","$5,66","$5,41","$5,47","$10.257.680,00","$52,60","$52,86","$50,30","$50,78","$6.367.129,00",2018-04-24,"$38,99","$39,15","$37,95","$38,35","$31.720.933,00"
2018-04-25,"$5,44","$5,48","$5,20","$5,36","$14.560.231,00","$51,13","$51,45","$50,50","$50,80","$2.873.228,00",2018-04-25,"$38,28","$38,94","$38,23","$38,52","$26.721.734,00"
2018-04-26,"$5,52","$5,58","$5,46","$5,57","$9.298.456,00","$51,31","$52,24","$50,67","$51,81","$2.528.891,00",2018-04-26,"$38,63","$39,01","$38,45","$38,65","$26.327.108,00"
2018-04-27,"$5,68","$5,70","$5,56","$5,60","$9.917.730,00","$51,92","$52,22","$51,03","$51,22","$2.023.307,00",2018-04-27,"$38,60","$38,68","$37,81","$38,21","$33.569.874,00"
2018-04-30,"$5,62","$5,67","$5,55","$5,56","$8.111.373,00","$51,37","$51,56","$50,57","$50,58","$1.712.817,00",2018-04-30,"$38,16","$39,37","$38,09","$38,90","$39.945.323,00"
2018-05-01,"$5,56","$5,62","$5,50","$5,62","$6.279.140,00","$50,47","$51,73","$50,18","$51,68","$1.754.159,00",2018-05-01,"$39,17","$39,83","$38,90","$39,80","$50.435.574,00"
2018-05-02,"$5,62","$5,66","$5,57","$5,60","$6.636.904,00","$51,35","$51,84","$50,81","$50,95","$1.722.989,00",2018-05-02,"$41,24","$41,84","$40,91","$41,56","$62.646.749,00"
2018-05-03,"$5,63","$5,79","$5,59","$5,76","$10.964.045,00","$50,92","$51,18","$50,05","$50,96","$1.950.612,00",2018-05-03,"$41,40","$41,78","$41,06","$41,64","$32.075.146,00"
2018-05-04,"$5,74","$5,92","$5,72","$5,91","$9.912.964,00","$50,63","$52,23","$50,55","$52,19","$1.831.963,00",2018-05-04,"$41,96","$43,37","$41,94","$43,27","$52.913.418,00"
2018-05-07,"$6,02","$6,21","$6,01","$6,15","$17.012.587,00","$52,33","$52,89","$52,15","$52,61","$1.708.188,00",2018-05-07,"$43,59","$44,17","$43,49","$43,58","$39.967.961,00"
2018-05-08,"$6,15","$6,20","$6,10","$6,20","$12.534.467,00","$52,87","$52,90","$52,22","$52,57","$1.292.608,00",2018-05-08,"$43,54","$43,83","$43,23","$43,79","$26.741.225,00"
2018-05-09,"$6,22","$6,33","$6,19","$6,33","$14.764.761,00","$52,84","$54,33","$52,74","$54,07","$2.341.825,00",2018-05-09,"$43,91","$44,11","$43,60","$44,10","$21.853.315,00"
2018-05-10,"$6,38","$6,45","$6,36","$6,44","$24.595.034,00","$54,38","$55,09","$54,32","$54,89","$1.808.205,00",2018-05-10,"$44,19","$44,81","$44,17","$44,73","$26.351.888,00"
2018-05-11,"$6,25","$6,43","$6,20","$6,30","$30.047.690,00","$54,64","$55,07","$54,49","$54,79","$1.514.770,00",2018-05-11,"$44,77","$44,91","$44,29","$44,56","$24.773.927,00"
2018-05-14,"$6,34","$6,40","$6,29","$6,32","$12.943.270,00","$54,90","$55,52","$54,86","$54,95","$1.953.420,00",2018-05-14,"$44,66","$44,78","$44,39","$44,46","$19.638.644,00"
2018-05-15,"$6,25","$6,26","$5,98","$6,08","$23.839.049,00","$54,47","$54,58","$53,57","$53,87","$1.774.685,00",2018-05-15,"$44,13","$44,20","$43,74","$44,05","$22.395.040,00"
2018-05-16,"$6,04","$6,15","$6,00","$6,09","$13.702.644,00","$53,88","$54,34","$53,71","$53,83","$1.272.628,00",2018-05-16,"$43,97","$44,53","$43,95","$44,46","$18.130.507,00"
2018-05-17,"$6,09","$6,22","$6,07","$6,13","$12.860.210,00","$53,70","$54,18","$53,45","$53,69","$1.278.092,00",2018-05-17,"$44,42","$44,64","$44,03","$44,18","$16.345.054,00"
2018-05-18,"$6,18","$6,24","$6,08","$6,08","$11.967.851,00","$52,93","$53,32","$52,87","$53,12","$1.761.998,00",2018-05-18,"$44,23","$44,38","$43,98","$44,02","$17.293.669,00"
2018-05-21,"$6,18","$6,19","$5,95","$6,04","$15.850.112,00","$53,58","$54,29","$53,53","$53,83","$1.250.374,00",2018-05-21,"$44,42","$44,72","$44,16","$44,33","$17.391.115,00"
2018-05-22,"$6,06","$6,08","$5,94","$6,00","$12.822.749,00","$54,12","$54,22","$53,25","$53,40","$1.103.686,00",2018-05-22,"$44,51","$44,63","$44,13","$44,22","$14.404.432,00"
2018-05-23,"$5,95","$6,13","$5,95","$6,13","$10.966.206,00","$53,13","$54,03","$52,98","$53,93","$1.178.868,00",2018-05-23,"$44,03","$44,54","$43,89","$44,51","$18.957.765,00"
2018-05-24,"$6,12","$6,17","$6,07","$6,13","$10.827.910,00","$53,97","$53,98","$53,25","$53,90","$1.023.137,00",2018-05-24,"$44,60","$44,62","$44,00","$44,46","$21.959.125,00"
2018-05-25,"$6,14","$6,19","$6,11","$6,17","$7.231.770,00","$53,96","$54,11","$53,76","$53,83","$1.103.549,00",2018-05-25,"$44,48","$44,81","$44,34","$44,56","$16.502.895,00"
2018-05-29,"$6,15","$6,22","$6,11","$6,15","$8.731.320,00","$53,43","$53,70","$52,79","$53,04","$1.791.449,00",2018-05-29,"$44,33","$44,60","$44,15","$44,40","$21.278.712,00"
2018-05-30,"$6,19","$6,27","$6,16","$6,26","$9.679.739,00","$53,31","$53,58","$52,96","$53,50","$1.424.458,00",2018-05-30,"$44,35","$44,42","$44,13","$44,30","$17.664.925,00"
2018-05-31,"$6,23","$6,32","$6,22","$6,24","$12.226.567,00","$53,73","$55,12","$53,53","$54,62","$3.941.182,00",2018-05-31,"$44,24","$44,48","$43,98","$44,15","$25.974.812,00"
2018-06-01,"$6,29","$6,38","$6,28","$6,38","$10.446.714,00","$55,26","$56,52","$55,22","$56,36","$3.138.455,00",2018-06-01,"$44,42","$44,96","$44,36","$44,95","$22.156.169,00"
2018-06-04,"$6,41","$6,58","$6,38","$6,56","$15.894.648,00","$56,54","$57,50","$56,46","$57,26","$2.222.373,00",2018-06-04,"$45,28","$45,70","$45,21","$45,33","$24.824.934,00"
2018-06-05,"$6,56","$6,60","$6,52","$6,56","$9.697.559,00","$57,34","$57,66","$56,98","$57,16","$1.636.932,00",2018-06-05,"$45,62","$45,82","$45,45","$45,68","$20.382.642,00"
2018-06-06,"$6,47","$6,57","$6,46","$6,56","$9.193.591,00","$57,24","$57,34","$56,43","$56,95","$1.734.755,00",2018-06-06,"$45,75","$45,86","$45,35","$45,83","$19.784.939,00"
2018-06-07,"$6,56","$6,57","$6,42","$6,51","$9.146.418,00","$56,84","$56,90","$55,92","$56,33","$1.793.022,00",2018-06-07,"$45,87","$45,89","$45,45","$45,71","$20.175.874,00"
2018-06-08,"$6,44","$6,54","$6,42","$6,49","$8.923.761,00","$56,17","$56,55","$55,78","$56,25","$1.354.882,00",2018-06-08,"$45,17","$45,37","$44,84","$45,30","$25.194.111,00"
2018-06-11,"$6,48","$6,52","$6,44","$6,45","$6.569.697,00","$56,26","$56,99","$56,18","$56,65","$1.231.279,00",2018-06-11,"$45,21","$45,36","$44,94","$45,18","$17.303.912,00"
2018-06-12,"$6,48","$6,51","$6,43","$6,50","$7.901.438,00","$56,66","$57,04","$56,66","$57,02","$1.295.677,00",2018-06-12,"$45,22","$45,51","$45,17","$45,43","$15.983.188,00"
2018-06-13,"$6,50","$6,58","$6,49","$6,50","$8.372.927,00","$57,22","$57,39","$56,78","$56,82","$1.703.326,00",2018-06-13,"$45,47","$45,57","$45,00","$45,06","$20.451.068,00"
2018-06-14,"$6,54","$6,66","$6,53","$6,61","$10.645.931,00","$57,22","$57,90","$57,14","$57,61","$1.758.989,00",2018-06-14,"$45,26","$45,26","$44,95","$45,08","$20.424.353,00"
2018-06-15,"$6,55","$6,62","$6,52","$6,57","$10.701.383,00","$57,60","$57,80","$57,29","$57,57","$2.206.673,00",2018-06-15,"$44,90","$44,93","$44,48","$44,62","$58.332.553,00"
2018-06-18,"$6,52","$6,58","$6,50","$6,56","$8.820.057,00","$57,24","$58,80","$57,16","$58,77","$1.640.597,00",2018-06-18,"$44,39","$44,71","$44,23","$44,60","$17.470.610,00"
2018-06-19,"$6,46","$6,53","$6,31","$6,44","$14.728.686,00","$58,10","$58,74","$57,68","$58,53","$2.347.933,00",2018-06-19,"$43,75","$44,03","$43,35","$43,88","$31.736.050,00"
2018-06-20,"$6,48","$6,55","$6,44","$6,49","$9.154.625,00","$58,76","$59,66","$58,70","$58,80","$2.566.560,00",2018-06-20,"$44,03","$44,23","$43,88","$44,07","$19.496.765,00"
2018-06-21,"$6,53","$6,54","$6,36","$6,37","$8.900.442,00","$58,87","$59,11","$57,78","$58,07","$2.232.878,00",2018-06-21,"$44,24","$44,50","$43,70","$43,82","$24.301.059,00"
2018-06-22,"$6,39","$6,40","$6,20","$6,21","$10.748.330,00","$58,17","$58,35","$57,59","$58,06","$1.699.282,00",2018-06-22,"$43,98","$43,98","$43,64","$43,69","$25.707.879,00"
2018-06-25,"$6,11","$6,11","$5,83","$5,92","$16.483.655,00","$57,35","$57,40","$55,61","$56,57","$2.864.375,00",2018-06-25,"$43,33","$43,69","$42,70","$43,04","$29.925.688,00"
2018-06-26,"$6,03","$6,08","$5,94","$5,99","$11.855.679,00","$56,82","$56,95","$56,06","$56,24","$1.722.534,00",2018-06-26,"$43,24","$44,07","$43,13","$43,58","$23.221.045,00"
2018-06-27,"$6,03","$6,10","$5,83","$5,84","$11.236.966,00","$56,41","$56,92","$55,45","$55,46","$1.715.039,00",2018-06-27,"$43,77","$44,25","$43,48","$43,51","$23.897.849,00"
2018-06-28,"$5,83","$5,97","$5,82","$5,96","$8.368.060,00","$55,24","$56,31","$54,92","$55,95","$1.476.492,00",2018-06-28,"$43,50","$44,00","$43,43","$43,83","$16.412.370,00"
2018-06-29,"$6,03","$6,04","$5,86","$5,86","$9.712.093,00","$56,23","$56,68","$55,97","$56,07","$1.567.307,00",2018-06-29,"$44,02","$44,23","$43,22","$43,74","$21.490.056,00"
2018-07-02,"$5,80","$6,00","$5,77","$6,00","$8.852.405,00","$55,39","$56,76","$54,95","$56,71","$1.153.086,00",2018-07-02,"$43,43","$44,26","$43,34","$44,23","$16.758.361,00"
2018-07-03,"$6,03","$6,04","$5,86","$5,86","$5.514.156,00","$57,08","$57,10","$55,34","$55,43","$816.761,00",2018-07-03,"$44,37","$44,41","$43,37","$43,46","$13.189.077,00"
2018-07-05,"$5,92","$6,01","$5,88","$6,01","$7.580.953,00","$55,84","$56,82","$55,77","$56,67","$1.419.916,00",2018-07-05,"$43,77","$44,05","$43,54","$43,81","$15.693.100,00"
2018-07-06,"$5,98","$6,13","$5,96","$6,12","$7.336.749,00","$56,70","$57,41","$56,47","$57,36","$1.083.494,00",2018-07-06,"$43,81","$44,52","$43,76","$44,41","$16.525.779,00"
2018-07-09,"$6,20","$6,21","$6,09","$6,17","$7.523.200,00","$57,60","$58,00","$57,47","$57,96","$1.071.808,00",2018-07-09,"$44,78","$45,05","$44,73","$45,03","$18.672.548,00"
2018-07-10,"$6,18","$6,29","$6,14","$6,27","$8.912.892,00","$58,10","$58,27","$57,73","$57,96","$1.059.398,00",2018-07-10,"$45,06","$45,20","$44,94","$44,98","$15.064.497,00"
2018-07-11,"$6,18","$6,21","$6,12","$6,13","$9.098.356,00","$57,39","$58,62","$57,37","$58,17","$1.651.245,00",2018-07-11,"$44,54","$44,84","$44,33","$44,39","$17.798.193,00"
2018-07-12,"$6,17","$6,27","$6,16","$6,22","$8.553.713,00","$58,34","$59,69","$58,25","$59,65","$2.192.311,00",2018-07-12,"$44,78","$45,23","$44,73","$45,14","$17.051.167,00"
2018-07-13,"$6,24","$6,24","$6,13","$6,17","$6.119.002,00","$59,73","$60,11","$59,36","$59,81","$1.620.679,00",2018-07-13,"$45,15","$45,33","$45,11","$45,21","$11.827.254,00"
2018-07-16,"$6,14","$6,20","$6,13","$6,14","$4.878.056,00","$59,78","$60,02","$59,26","$59,42","$1.330.063,00",2018-07-16,"$45,25","$45,52","$44,99","$45,11","$14.217.656,00"
2018-07-17,"$6,10","$6,30","$6,07","$6,28","$8.965.391,00","$58,73","$60,52","$58,70","$60,24","$1.994.377,00",2018-07-17,"$44,83","$45,34","$44,70","$45,24","$14.682.095,00"
2018-07-18,"$6,27","$6,29","$6,18","$6,23","$6.873.533,00","$60,01","$60,66","$59,82","$60,23","$1.934.058,00",2018-07-18,"$45,31","$45,32","$44,88","$44,99","$15.493.864,00"
2018-07-19,"$6,21","$6,27","$6,20","$6,24","$5.836.489,00","$59,92","$60,41","$59,48","$59,54","$1.903.761,00",2018-07-19,"$44,82","$45,50","$44,82","$45,34","$19.173.627,00"
2018-07-20,"$6,24","$6,28","$6,20","$6,21","$5.508.111,00","$59,55","$60,12","$59,42","$59,48","$1.885.371,00",2018-07-20,"$45,31","$45,47","$44,93","$45,23","$19.541.687,00"
2018-07-23,"$6,18","$6,19","$6,02","$6,17","$7.466.283,00","$59,37","$60,34","$59,19","$60,14","$3.249.887,00",2018-07-23,"$45,05","$45,36","$44,79","$45,27","$15.112.032,00"
2018-07-24,"$6,22","$6,31","$6,14","$6,16","$8.779.353,00","$63,11","$63,31","$61,78","$62,48","$5.343.180,00",2018-07-24,"$45,47","$45,76","$45,38","$45,60","$17.671.938,00"
2018-07-25,"$6,17","$6,25","$6,11","$6,24","$7.926.689,00","$62,20","$63,47","$62,02","$63,36","$2.557.796,00",2018-07-25,"$45,62","$46,04","$45,47","$46,03","$15.793.008,00"
2018-07-26,"$6,22","$6,35","$6,20","$6,31","$8.049.028,00","$62,93","$63,93","$62,72","$63,83","$2.715.571,00",2018-07-26,"$45,98","$46,30","$45,75","$45,89","$18.029.290,00"
2018-07-27,"$6,35","$6,35","$6,19","$6,24","$7.313.679,00","$64,01","$64,13","$61,80","$62,22","$2.401.527,00",2018-07-27,"$46,07","$46,12","$44,92","$45,13","$22.705.787,00"
2018-07-30,"$6,25","$6,26","$6,01","$6,04","$8.425.799,00","$61,83","$62,22","$60,79","$61,08","$2.179.802,00",2018-07-30,"$45,34","$45,41","$44,67","$44,87","$19.875.607,00"
2018-07-31,"$6,03","$6,14","$5,99","$6,06","$7.030.688,00","$61,16","$61,64","$60,39","$60,94","$1.955.623,00",2018-07-31,"$44,96","$45,40","$44,74","$44,96","$37.212.606,00"
2018-08-01,"$6,09","$6,15","$6,04","$6,10","$7.019.918,00","$61,53","$61,87","$60,83","$61,23","$1.837.069,00",2018-08-01,"$47,05","$47,67","$46,62","$47,61","$64.208.036,00"
2018-08-02,"$6,03","$6,21","$5,97","$6,20","$6.676.160,00","$60,51","$61,79","$60,49","$61,63","$1.723.294,00",2018-08-02,"$47,39","$49,24","$47,34","$49,00","$58.979.859,00"
2018-08-03,"$6,23","$6,27","$6,21","$6,24","$5.305.096,00","$61,83","$61,90","$61,05","$61,48","$1.055.960,00",2018-08-03,"$48,92","$49,32","$48,55","$49,14","$31.612.079,00"
2018-08-06,"$6,23","$6,29","$6,18","$6,29","$5.137.224,00","$61,66","$61,70","$61,11","$61,46","$1.098.341,00",2018-08-06,"$49,15","$49,44","$48,93","$49,40","$24.030.268,00"
2018-08-07,"$6,34","$6,38","$6,31","$6,36","$6.390.523,00","$62,17","$62,87","$62,16","$62,36","$2.110.699,00",2018-08-07,"$49,46","$49,50","$48,85","$48,94","$24.183.385,00"
2018-08-08,"$6,36","$6,44","$6,33","$6,40","$6.488.768,00","$62,41","$63,15","$62,18","$62,63","$1.706.891,00",2018-08-08,"$48,69","$49,10","$48,32","$48,97","$21.289.505,00"
2018-08-09,"$6,42","$6,42","$6,34","$6,35","$5.057.338,00","$62,70","$63,16","$62,57","$62,79","$1.356.958,00",2018-08-09,"$49,51","$49,57","$48,96","$49,35","$22.203.521,00"
2018-08-10,"$6,27","$6,34","$6,26","$6,31","$6.353.271,00","$62,53","$62,63","$61,93","$62,20","$1.325.246,00",2018-08-10,"$49,17","$49,58","$49,00","$49,21","$23.342.323,00"
2018-08-13,"$6,32","$6,46","$6,31","$6,34","$9.288.891,00","$62,13","$62,87","$61,92","$62,00","$1.371.424,00",2018-08-13,"$49,63","$50,02","$49,25","$49,53","$24.556.081,00"
2018-08-14,"$6,45","$6,49","$6,36","$6,47","$11.542.158,00","$62,20","$62,60","$61,55","$62,48","$1.394.374,00",2018-08-14,"$49,83","$49,93","$49,38","$49,73","$19.678.303,00"
2018-08-15,"$6,49","$6,53","$6,34","$6,41","$14.634.646,00","$61,79","$62,17","$60,89","$61,19","$1.839.869,00",2018-08-15,"$49,61","$49,97","$49,40","$49,85","$27.322.386,00"
2018-08-16,"$6,48","$6,49","$6,31","$6,37","$19.836.643,00","$61,67","$61,76","$60,56","$60,78","$1.597.780,00",2018-08-16,"$50,21","$50,70","$50,14","$50,58","$27.031.023,00"
2018-08-17,"$6,26","$6,26","$6,03","$6,06","$28.301.853,00","$60,68","$60,93","$59,79","$60,38","$1.643.296,00",2018-08-17,"$50,61","$51,68","$50,54","$51,59","$33.600.518,00"
2018-08-20,"$6,02","$6,27","$5,91","$6,14","$21.151.786,00","$60,61","$60,88","$60,02","$60,68","$1.103.562,00",2018-08-20,"$51,71","$51,97","$51,00","$51,09","$28.726.167,00"
2018-08-21,"$6,15","$6,28","$6,13","$6,27","$16.685.817,00","$60,73","$61,22","$60,34","$60,45","$1.146.187,00",2018-08-21,"$51,41","$51,50","$50,75","$50,99","$24.811.081,00"
